RAID04365987,ZNF674-AS1,lncRNA,401588,Homo sapiens,ELAVL1,protein,1994,Homo sapiens,0.5483
RAID04367362,CTC-338M12.4,lncRNA,101928649,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04367425,CASC2,lncRNA,255082,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04367485,PVT1,lncRNA,5820,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04367650,SNHG9,lncRNA,735301,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04367710,SNX29P2,lncRNA,440352,Homo sapiens,SRSF1,protein,6426,Homo sapiens,0.5483
RAID04368346,FGD5-AS1,lncRNA,100505641,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04368678,SOX2-OT,lncRNA,347689,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04369285,SNHG3,lncRNA,8420,Homo sapiens,SRSF1,protein,6426,Homo sapiens,0.5483
RAID04369720,C11orf95,lncRNA,65998,Homo sapiens,FXR2,protein,9513,Homo sapiens,0.5483
RAID04370236,4933439C10Rik,lncRNA,74476,Mus musculus,Ptbp2,protein,56195,Mus musculus,0.5483
RAID04370622,DLGAP1-AS2,lncRNA,84777,Homo sapiens,FMR1,protein,2332,Homo sapiens,0.5483
RAID04370728,LBX2-AS1,lncRNA,151534,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04372299,LINC00052,lncRNA,145978,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,0.5483
RAID04372313,HOXC-AS3,lncRNA,100874365,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04372644,Gas5,lncRNA,14455,Mus musculus,Srsf1,protein,110809,Mus musculus,0.5483
RAID04373062,TP73-AS1,lncRNA,57212,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04374258,SNHG9,lncRNA,735301,Homo sapiens,FMR1,protein,2332,Homo sapiens,0.5483
RAID04375179,CBR3-AS1,lncRNA,100506428,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04375819,1700020I14Rik,lncRNA,66602,Mus musculus,Ptbp2,protein,56195,Mus musculus,0.5483
RAID04377700,AQP4-AS1,lncRNA,147429,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04378102,FGD5-AS1,lncRNA,100505641,Homo sapiens,IGF2BP3,protein,10643,Homo sapiens,0.5483
RAID04378176,NBR2,lncRNA,10230,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04378701,SNHG7,lncRNA,84973,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04378839,UBXN8,lncRNA,7993,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04379122,DLGAP1-AS2,lncRNA,84777,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04379223,TP73-AS1,lncRNA,57212,Homo sapiens,IGF2BP2,protein,10644,Homo sapiens,0.5483
RAID04380069,JRK,lncRNA,8629,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04380579,6330403K07Rik,lncRNA,103712,Mus musculus,Ptbp2,protein,56195,Mus musculus,0.5483
RAID04380992,HCP5,lncRNA,10866,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04381470,1700028I16Rik,lncRNA,70003,Mus musculus,Fus,protein,233908,Mus musculus,0.5483
RAID04382057,COX10-AS1,lncRNA,100874058,Homo sapiens,TIAL1,protein,7073,Homo sapiens,0.5483
RAID04382123,PYY2,lncRNA,23615,Homo sapiens,SRSF1,protein,6426,Homo sapiens,0.5483
RAID04382250,MORF4L2-AS1,lncRNA,340544,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04383224,FAM66D,lncRNA,100132923,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04383830,NUTM2D,lncRNA,728130,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04384227,H19,lncRNA,283120,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04384350,SNHG8,lncRNA,100093630,Homo sapiens,TAF15,protein,8148,Homo sapiens,0.5483
RAID04384703,JPX,lncRNA,554203,Homo sapiens,EWSR1,protein,2130,Homo sapiens,0.5483
RAID04385411,FAM225B,lncRNA,100128385,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04385581,LINC00493,lncRNA,388789,Homo sapiens,TIAL1,protein,7073,Homo sapiens,0.5483
RAID04386027,DIP2A-IT1,lncRNA,100862692,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04386068,LOC256880,lncRNA,256880,Homo sapiens,MYC,protein,4609,Homo sapiens,0.5483
RAID04386078,SNHG14,lncRNA,104472715,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04386253,OIP5-AS1,lncRNA,729082,Homo sapiens,FMR1,protein,2332,Homo sapiens,0.5483
RAID04386523,SMIM10L2B,lncRNA,644596,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04386617,SNHG8,lncRNA,100093630,Homo sapiens,EWSR1,protein,2130,Homo sapiens,0.5483
RAID04387244,KLF7-IT1,lncRNA,100874272,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04387596,WT1-AS,lncRNA,51352,Homo sapiens,MYC,protein,4609,Homo sapiens,0.5483
RAID04389392,TMEM191A,lncRNA,84222,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04389398,LINC00173,lncRNA,100287569,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04390765,ASB16-AS1,lncRNA,339201,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04391376,FMR1-AS1,lncRNA,100126270,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04392336,ZFAS1,lncRNA,441951,Homo sapiens,ELAVL1,protein,1994,Homo sapiens,0.5483
RAID04392390,TINCR,lncRNA,257000,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04392506,MIR99AHG,lncRNA,388815,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04392998,C11orf95,lncRNA,65998,Homo sapiens,TIA1,protein,7072,Homo sapiens,0.5483
RAID04393042,LRRC75A-AS1,lncRNA,125144,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04393276,LRRC75A-AS1,lncRNA,125144,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04393870,HOTAIRM1,lncRNA,100506311,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,0.5483
RAID04393932,PTENP1,lncRNA,11191,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,0.5483
RAID04394223,MALAT1,lncRNA,378938,Homo sapiens,TIAL1,protein,7073,Homo sapiens,0.5483
RAID04394283,HOXA11-AS,lncRNA,221883,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04394547,ERI3-IT1,lncRNA,100874278,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04394685,ZBED3-AS1,lncRNA,728723,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04394771,Sox2ot,lncRNA,320478,Mus musculus,Fus,protein,233908,Mus musculus,0.5483
RAID04395401,OTUD6B-AS1,lncRNA,100506365,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04395498,C1RL-AS1,lncRNA,283314,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,0.5483
RAID04395826,LINC00116,lncRNA,205251,Homo sapiens,TNRC6A,protein,27327,Homo sapiens,0.5483
RAID04396940,UBXN8,lncRNA,7993,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04397544,MEG3,lncRNA,55384,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04397713,DANCR,lncRNA,57291,Homo sapiens,IGF2BP2,protein,10644,Homo sapiens,0.5483
RAID04398085,NEAT1,lncRNA,283131,Homo sapiens,TIA1,protein,7072,Homo sapiens,0.5483
RAID04398243,SUZ12P1,lncRNA,440423,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04398680,LINC00472,lncRNA,79940,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04399108,PDK3,lncRNA,5165,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04399193,NBR2,lncRNA,10230,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04399764,WWTR1-AS1,lncRNA,100128025,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04399774,ASB16-AS1,lncRNA,339201,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04400760,XIST,lncRNA,7503,Homo sapiens,RTCB,protein,51493,Homo sapiens,0.5483
RAID04402190,CASC2,lncRNA,255082,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04403021,FOXO3B,lncRNA,2310,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04403658,XIST,lncRNA,7503,Homo sapiens,ALKBH5,protein,54890,Homo sapiens,0.5483
RAID04404352,CDKN2B-AS1,lncRNA,100048912,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04404921,LBX2-AS1,lncRNA,151534,Homo sapiens,FMR1,protein,2332,Homo sapiens,0.5483
RAID04405877,BSN-AS2,lncRNA,100132677,Homo sapiens,CAPRIN1,protein,4076,Homo sapiens,0.5483
RAID04406192,ZNF761,lncRNA,388561,Homo sapiens,FXR2,protein,9513,Homo sapiens,0.5483
RAID04406225,HCG17,lncRNA,414778,Homo sapiens,MYC,protein,4609,Homo sapiens,0.5483
RAID04406501,NORAD,lncRNA,647979,Homo sapiens,TIAL1,protein,7073,Homo sapiens,0.5483
RAID04406986,MIR155HG,lncRNA,114614,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04407179,PSMG3-AS1,lncRNA,114796,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04407883,TSSC2,lncRNA,650368,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04408222,A930012L18Rik,lncRNA,626275,Mus musculus,Ezh2,protein,14056,Mus musculus,0.5483
RAID04408536,PTCHD3P1,lncRNA,387647,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04408883,DLGAP1-AS1,lncRNA,649446,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,0.5483
RAID04409824,TP73-AS1,lncRNA,57212,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04409983,BCYRN1,lncRNA,618,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04410239,HOTAIR,lncRNA,100124700,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04410830,LINC00667,lncRNA,339290,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04411587,A1BG-AS1,lncRNA,503538,Homo sapiens,FMR1,protein,2332,Homo sapiens,0.5483
RAID04411833,TTC28-AS1,lncRNA,284900,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04412674,HCG11,lncRNA,493812,Homo sapiens,ZC3H7B,protein,23264,Homo sapiens,0.5483
RAID04413276,SNHG3,lncRNA,8420,Homo sapiens,LIN28B,protein,389421,Homo sapiens,0.5483
RAID04413497,HOXA11-AS,lncRNA,221883,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04413769,JPX,lncRNA,554203,Homo sapiens,NCBP3,protein,55421,Homo sapiens,0.5483
RAID04413921,FGD5-AS1,lncRNA,100505641,Homo sapiens,LIN28B,protein,389421,Homo sapiens,0.5483
RAID04414627,DGCR5,lncRNA,26220,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04414827,TUG1,lncRNA,55000,Homo sapiens,TNRC6A,protein,27327,Homo sapiens,0.5483
RAID04415566,A930015D03Rik,lncRNA,77810,Mus musculus,Fus,protein,233908,Mus musculus,0.5483
RAID04415755,TUG1,lncRNA,55000,Homo sapiens,ZC3H7B,protein,23264,Homo sapiens,0.5483
RAID04416329,PTCHD3P1,lncRNA,387647,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04416710,ZNF761,lncRNA,388561,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04417951,LEF1-AS1,lncRNA,641518,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04418038,HNRNPU,lncRNA,3192,Homo sapiens,IGF2BP3,protein,10643,Homo sapiens,0.5483
RAID04418096,9530036O11Rik,lncRNA,654796,Mus musculus,Ezh2,protein,14056,Mus musculus,0.5483
RAID04418156,ALMS1-IT1,lncRNA,100874291,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04418323,CTBP1-AS2,lncRNA,92070,Homo sapiens,SRSF1,protein,6426,Homo sapiens,0.5483
RAID04418700,CDKN2B-AS1,lncRNA,100048912,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04418810,DYX1C1-CCPG1,lncRNA,100533483,Homo sapiens,IGF2BP3,protein,10643,Homo sapiens,0.5483
RAID04419054,LRRC75A-AS1,lncRNA,125144,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04420038,CASP8AP2,lncRNA,9994,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04420422,HOTAIR,lncRNA,100124700,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,0.5483
RAID04420872,LINC00472,lncRNA,79940,Homo sapiens,TIA1,protein,7072,Homo sapiens,0.5483
RAID04421332,CASP8AP2,lncRNA,9994,Homo sapiens,FXR1,protein,8087,Homo sapiens,0.5483
RAID04421334,PI4KAP1,lncRNA,728233,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04421591,TPTEP1,lncRNA,387590,Homo sapiens,LIN28B,protein,389421,Homo sapiens,0.5483
RAID04421655,LINC00473,lncRNA,90632,Homo sapiens,SRSF1,protein,6426,Homo sapiens,0.5483
RAID04422285,Pvt1,lncRNA,19296,Mus musculus,Ptbp2,protein,56195,Mus musculus,0.5483
RAID04422675,FGD5-AS1,lncRNA,100505641,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04423061,MIAT,lncRNA,440823,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04423147,MAPKAPK5-AS1,lncRNA,51275,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04423733,DLGAP1-AS1,lncRNA,649446,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04423833,SNHG16,lncRNA,100507246,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04423899,SNHG9,lncRNA,735301,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04425189,SUZ12P1,lncRNA,440423,Homo sapiens,MYC,protein,4609,Homo sapiens,0.5483
RAID04425267,MALAT1,lncRNA,378938,Homo sapiens,IGF2BP2,protein,10644,Homo sapiens,0.7144
RAID04425606,Rab10os,lncRNA,74173,Mus musculus,Fus,protein,233908,Mus musculus,0.5483
RAID04425965,GAS5,lncRNA,60674,Homo sapiens,NCBP3,protein,55421,Homo sapiens,0.5483
RAID04426192,FAM95B1,lncRNA,100133036,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04426641,PYY2,lncRNA,23615,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04426729,OTUD6B-AS1,lncRNA,100506365,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04426779,2410006H16Rik,lncRNA,69221,Mus musculus,Fus,protein,233908,Mus musculus,0.5483
RAID04427289,ZNF883,lncRNA,169834,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04428590,HOTTIP,lncRNA,100316868,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04428646,ADAM20P1,lncRNA,317760,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04428914,MALAT1,lncRNA,378938,Homo sapiens,AGO2,protein,27161,Homo sapiens,0.7311
RAID04429263,LINC00313,lncRNA,114038,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,0.5483
RAID04429276,LINC00667,lncRNA,339290,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04429633,CLUHP3,lncRNA,100132341,Homo sapiens,ELAVL1,protein,1994,Homo sapiens,0.5483
RAID04431427,ZNF761,lncRNA,388561,Homo sapiens,IGF2BP3,protein,10643,Homo sapiens,0.5483
RAID04432490,LINC00222,lncRNA,387111,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04432682,JPX,lncRNA,554203,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04433239,DLEU2,lncRNA,8847,Homo sapiens,TIA1,protein,7072,Homo sapiens,0.5483
RAID04433342,BOLA3-AS1,lncRNA,100507171,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04433367,LINC00471,lncRNA,151477,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04433443,NEAT1,lncRNA,283131,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04433577,UBXN8,lncRNA,7993,Homo sapiens,IGF2BP2,protein,10644,Homo sapiens,0.5483
RAID04434608,LINC00518,lncRNA,221718,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04434734,GABPB1-AS1,lncRNA,100129387,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04434983,ZNF761,lncRNA,388561,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04435107,CRHR1-IT1,lncRNA,147081,Homo sapiens,MOV10,protein,4343,Homo sapiens,0.5483
RAID04436649,ZNRD1-AS1,lncRNA,80862,Homo sapiens,IGF2BP3,protein,10643,Homo sapiens,0.5483
RAID04436799,KIZ,lncRNA,55857,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04436804,NPPA-AS1,lncRNA,100379251,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04437073,NORAD,lncRNA,647979,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04437305,GAS5,lncRNA,60674,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04437590,RFPL1S,lncRNA,10740,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04438134,PTENP1,lncRNA,11191,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04438140,BACH1-IT2,lncRNA,100874322,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04438649,TUG1,lncRNA,55000,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04438747,NEAT1,lncRNA,283131,Homo sapiens,EWSR1,protein,2130,Homo sapiens,0.6606
RAID04438963,Gt(ROSA)26Sor,lncRNA,14910,Mus musculus,Srsf1,protein,110809,Mus musculus,0.5483
RAID04439417,UBXN8,lncRNA,7993,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,0.5483
RAID04439764,SNHG1,lncRNA,23642,Homo sapiens,CAPRIN1,protein,4076,Homo sapiens,0.5483
RAID04441026,FAM225A,lncRNA,286333,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04441164,ZNF674-AS1,lncRNA,401588,Homo sapiens,LIN28B,protein,389421,Homo sapiens,0.5483
RAID04441181,SNHG7,lncRNA,84973,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,0.5483
RAID04441924,CLUHP3,lncRNA,100132341,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,0.5483
RAID04441989,ZNF761,lncRNA,388561,Homo sapiens,SRSF1,protein,6426,Homo sapiens,0.5483
RAID04443017,NEAT1,lncRNA,283131,Homo sapiens,TAF15,protein,8148,Homo sapiens,0.5483
RAID04443206,BCDIN3D-AS1,lncRNA,100286844,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04443409,TUG1,lncRNA,55000,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04443773,Airn,lncRNA,104103,Mus musculus,Fus,protein,233908,Mus musculus,0.5483
RAID04444659,BRWD1-IT1,lncRNA,106480743,Homo sapiens,ZC3H7B,protein,23264,Homo sapiens,0.5483
RAID04444662,SNHG20,lncRNA,654434,Homo sapiens,HNRNPC,protein,3183,Homo sapiens,0.5483
RAID04445306,THAP7-AS1,lncRNA,439931,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04446183,MALAT1,lncRNA,378938,Homo sapiens,ALKBH5,protein,54890,Homo sapiens,0.5483
RAID04447484,SNHG16,lncRNA,100507246,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,0.5483
RAID04447836,ZNF518A,lncRNA,9849,Homo sapiens,EWSR1,protein,2130,Homo sapiens,0.5483
RAID04447844,WT1-AS,lncRNA,51352,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04447896,LINC00205,lncRNA,102723489,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04448509,LINC00473,lncRNA,90632,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,0.5483
RAID04448772,MIR600HG,lncRNA,81571,Homo sapiens,DGCR8,protein,54487,Homo sapiens,0.5483
RAID04448919,CRYM-AS1,lncRNA,400508,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04449925,CTBP1-AS2,lncRNA,92070,Homo sapiens,ELAVL1,protein,1994,Homo sapiens,0.5483
RAID04450188,LINC00482,lncRNA,284185,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04450478,Ino80dos,lncRNA,100380944,Mus musculus,Fus,protein,233908,Mus musculus,0.5483
RAID04450495,Gm6787,lncRNA,627782,Mus musculus,Srsf2,protein,20382,Mus musculus,0.5483
RAID04450918,JRK,lncRNA,8629,Homo sapiens,FMR1,protein,2332,Homo sapiens,0.5483
RAID04451413,HNRNPU,lncRNA,3192,Homo sapiens,TIAL1,protein,7073,Homo sapiens,0.5483
RAID04451504,JRK,lncRNA,8629,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04451688,HNRNPU,lncRNA,3192,Homo sapiens,FXR1,protein,8087,Homo sapiens,0.5483
RAID04453147,MATN1-AS1,lncRNA,100129196,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04453790,SNHG8,lncRNA,100093630,Homo sapiens,MOV10,protein,4343,Homo sapiens,0.5483
RAID04454024,GAS5,lncRNA,60674,Homo sapiens,TNRC6A,protein,27327,Homo sapiens,0.5483
RAID04454200,SNHG20,lncRNA,654434,Homo sapiens,ELAVL1,protein,1994,Homo sapiens,0.5483
RAID04454692,ZNF674-AS1,lncRNA,401588,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04455713,LINC00174,lncRNA,285908,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,0.5483
RAID04455938,FTO-IT1,lncRNA,100505692,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04456070,ST7-AS1,lncRNA,93653,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04456825,PCAT4,lncRNA,118425,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04458323,LINC00339,lncRNA,29092,Homo sapiens,LIN28B,protein,389421,Homo sapiens,0.5483
RAID04459915,ZNF518A,lncRNA,9849,Homo sapiens,TAF15,protein,8148,Homo sapiens,0.5483
RAID04459988,C1RL-AS1,lncRNA,283314,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04460388,NXF4,lncRNA,55999,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04461168,ST7-AS1,lncRNA,93653,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04461511,HCG18,lncRNA,414777,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04461754,LINC00852,lncRNA,84657,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04461826,GAS5,lncRNA,60674,Homo sapiens,ZC3H7B,protein,23264,Homo sapiens,0.5483
RAID04462204,JRK,lncRNA,8629,Homo sapiens,FUS,protein,2521,Homo sapiens,0.5483
RAID04462654,C11orf95,lncRNA,65998,Homo sapiens,MOV10,protein,4343,Homo sapiens,0.5483
RAID04462789,SNHG6,lncRNA,641638,Homo sapiens,CAPRIN1,protein,4076,Homo sapiens,0.5483
RAID04462864,SNHG11,lncRNA,128439,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,0.5483
RAID04463056,TP73-AS1,lncRNA,57212,Homo sapiens,TIAL1,protein,7073,Homo sapiens,0.5483
RAID04463167,PVT1,lncRNA,5820,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04463751,A2M-AS1,lncRNA,144571,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04464183,CABIN1,lncRNA,23523,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04464363,LINC00094,lncRNA,266655,Homo sapiens,IGF2BP1,protein,10642,Homo sapiens,0.5483
RAID04464664,SRRM2-AS1,lncRNA,100128788,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04465179,DLGAP1-AS1,lncRNA,649446,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04465919,MAGI2-AS3,lncRNA,100505881,Homo sapiens,FMR1,protein,2332,Homo sapiens,0.5483
RAID04466202,UBXN8,lncRNA,7993,Homo sapiens,CAPRIN1,protein,4076,Homo sapiens,0.5483
RAID04466918,LINC00869,lncRNA,57234,Homo sapiens,U2AF2,protein,11338,Homo sapiens,0.5483
RAID04467785,SNHG3,lncRNA,8420,Homo sapiens,FXR2,protein,9513,Homo sapiens,0.5483
RAID04467909,OIP5-AS1,lncRNA,729082,Homo sapiens,TNRC6A,protein,27327,Homo sapiens,0.5483
RAID04468748,UCA1,lncRNA,652995,Homo sapiens,PTEN,protein,5728,Homo sapiens,0.8808
RAID04469011,LINC00518,lncRNA,221718,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04469498,PDK3,lncRNA,5165,Homo sapiens,FXR2,protein,9513,Homo sapiens,0.5483
RAID04470055,Ctcflos,lncRNA,74161,Mus musculus,Fus,protein,233908,Mus musculus,0.5483
RAID04471259,LINC00638,lncRNA,196872,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04471452,SNHG5,lncRNA,387066,Homo sapiens,SRSF1,protein,6426,Homo sapiens,0.5483
RAID04471726,TTC28-AS1,lncRNA,284900,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
RAID04472184,BOLA3-AS1,lncRNA,100507171,Homo sapiens,IGF2BP2,protein,10644,Homo sapiens,0.5483
RAID04473934,LINC00461,lncRNA,645323,Homo sapiens,SRSF1,protein,6426,Homo sapiens,0.5483
RAID04474280,SLC25A5-AS1,lncRNA,100303728,Homo sapiens,EIF4A3,protein,9775,Homo sapiens,0.5483
RAID04474290,UBXN8,lncRNA,7993,Homo sapiens,LIN28A,protein,79727,Homo sapiens,0.5483
RAID04474376,PCBP1-AS1,lncRNA,400960,Homo sapiens,UPF1,protein,5976,Homo sapiens,0.5483
RAID04474711,FOXP1-IT1,lncRNA,100506815,Homo sapiens,PTBP1,protein,5725,Homo sapiens,0.5483
